content,date,like,place,tags
"#럭키박스..프로모션 달성해서 뉴스킨 본사로부터 선물이 왔는데요(선물 마니 주는 회사😁)친환경 박스, 휴대용 텀블러, 빨대,,, 콜라겐, 멀티뷰티,,, 푸짐하네여 정말회사가 이 선물꾸러미 꾸리면서 우리에게 주고 싶은 메세지는 #thinkgreen 💚생각만 하지말고 실천해보자고 다 준비해주는 내사랑 뉴스킨!아마 전기차 픽 한것도 뉴스킨에 물들어서 그런거 아닌가 생각이 들어요뉴스킨에 물들면 삶이 변하고 업글됩니다💜..#테슬라모델3 #뉴스킨프로모션 #전기차충전 #환경보호 #필환경기업 #선물조아요 #텀블러추천 #뉴부심 #뉴스킨라이프",2021-07-26,0,,"['#럭키박스..프로모션 달성해서 뉴스킨 본사로부터 선물이 왔는데요(선물 마니 주는 회사😁)친환경 박스', '#thinkgreen 💚생각만 하지말고 실천해보자고 다 준비해주는 내사랑 뉴스킨!아마 전기차 픽 한것도 뉴스킨에 물들어서 그런거 아닌가 생각이 들어요뉴스킨에 물들면 삶이 변하고 업글됩니다💜..', '#테슬라모델3 ', '#뉴스킨프로모션 ', '#전기차충전 ', '#환경보호 ', '#필환경기업 ', '#선물조아요 ', '#텀블러추천 ', '#뉴부심 ', '#뉴스킨라이프']"
요즘 날이 더워도 너무덥네요🥵날이 더워서 그런지 에어 스프링들이문제네요ㅜ #역삼동 #수입차정비 #BMW #오토오아시스 #지에스타워점 #전기차충전 #전기차정비,2021-07-26,0,,"['#역삼동 ', '#수입차정비 ', '#BMW ', '#오토오아시스 ', '#지에스타워점 ', '#전기차충전 ', '#전기차정비']"
전기차 충전소 치곤 요금이 싼 편은 아니지만(대충 300원) 그래도 이곳에 충전소가 있는 덕분에 전기차 시승을 편하게 하는 편이다. 좀만 빨리 생겼으면 스팅어 대신 전기차를 샀겠지. 오늘도 옆에서 충전 중이건 코나ev 오너분이 와서 구경하고 가심. 타이칸보다 더 관심받는 차 아이오닉5#덥다더워💦 #전기차충전 #아이오닉5롱레인지awd #최디터라이프 #카매거진,2021-07-26,0,,"['#덥다더워💦 ', '#전기차충전 ', '#아이오닉5롱레인지awd ', '#최디터라이프 ', '#카매거진']"
"⁣⁣전기차⁣ 충전하며⁣ 즐기는⁣제주원도심⁣ 내몸냥⁣ 도보에코투어⁣⁣제주원도심을⁣ 즐기며⁣ 전기차를⁣ 충전하세요!⁣⁣제주원도심을⁣ 거닐어본⁣ 적이⁣ 있나요?⁣ ⁣원도심은⁣ 예로부터⁣ 제주의⁣ 중심이었습니다.⁣ ⁣⁣#관덕정,⁣ #칠성로,⁣ #동문로터리⁣ 를⁣ 잇는⁣ #원도심⁣ 은⁣그야말로⁣ 가장⁣ 제주스러운⁣ #리얼제주⁣ 라고⁣ 할⁣ 수⁣ 있습니다.⁣ ⁣이제⁣ 원도심을⁣ 즐기는⁣ #도보에코투어 투어⁣ 소개합니다.⁣⁣#제주원도심⁣ #내몸냥⁣ #도보에코투어⁣#제주원도심도보에코투어⁣ #제주여행⁣ #제주원도심여행⁣⁣총괄⁣ 기획:⁣ #조이이브이⁣컨텐츠:⁣ #위니드제주⁣디자인:⁣ #사우스바운드디자인⁣협력:⁣ #제주도시재생지원센터⁣",2021-07-26,0,제주시 중앙로,"['#관덕정', '#칠성로', '#동문로터리\u2063 를\u2063 잇는\u2063 ', '#원도심\u2063 은\u2063그야말로\u2063 가장\u2063 제주스러운\u2063 ', '#리얼제주\u2063 라고\u2063 할\u2063 수\u2063 있습니다.\u2063 \u2063이제\u2063 원도심을\u2063 즐기는\u2063 ', '#도보에코투어 투어\u2063 소개합니다.\u2063\u2063', '#제주원도심\u2063 ', '#내몸냥\u2063 ', '#도보에코투어\u2063', '#제주원도심도보에코투어\u2063 ', '#제주여행\u2063 ', '#제주원도심여행\u2063\u2063총괄\u2063 기획:\u2063 ', '#조이이브이\u2063컨텐츠:\u2063 ', '#위니드제주\u2063디자인:\u2063 ', '#사우스바운드디자인\u2063협력:\u2063 ', '#제주도시재생지원센터\u2063']"
"⁣⁣전기차⁣ 충전하며⁣ 즐기는⁣제주원도심⁣ 내몸냥⁣ 도보에코투어⁣⁣제주원도심을⁣ 즐기며⁣ 전기차를⁣ 충전하세요!⁣⁣제주원도심을⁣ 거닐어본⁣ 적이⁣ 있나요?⁣ ⁣원도심은⁣ 예로부터⁣ 제주의⁣ 중심이었습니다.⁣ ⁣⁣#관덕정,⁣ #칠성로,⁣ #동문로터리⁣ 를⁣ 잇는⁣ #원도심⁣ 은⁣그야말로⁣ 가장⁣ 제주스러운⁣ #리얼제주⁣ 라고⁣ 할⁣ 수⁣ 있습니다.⁣ ⁣이제⁣ 원도심을⁣ 즐기는⁣ #도보에코투어 소개합니다.⁣⁣#제주원도심⁣ #내몸냥⁣ #도보에코투어⁣#제주원도심도보에코투어⁣ #제주여행⁣ #제주원도심여행⁣⁣총괄⁣ 기획:⁣ #조이이브이⁣컨텐츠:⁣ #위니드제주⁣디자인:⁣ #사우스바운드디자인⁣협력:⁣ #제주도시재생지원센터⁣",2021-07-26,0,,"['#관덕정', '#칠성로', '#동문로터리\u2063 를\u2063 잇는\u2063 ', '#원도심\u2063 은\u2063그야말로\u2063 가장\u2063 제주스러운\u2063 ', '#리얼제주\u2063 라고\u2063 할\u2063 수\u2063 있습니다.\u2063 \u2063이제\u2063 원도심을\u2063 즐기는\u2063 ', '#도보에코투어 소개합니다.\u2063\u2063', '#제주원도심\u2063 ', '#내몸냥\u2063 ', '#도보에코투어\u2063', '#제주원도심도보에코투어\u2063 ', '#제주여행\u2063 ', '#제주원도심여행\u2063\u2063총괄\u2063 기획:\u2063 ', '#조이이브이\u2063컨텐츠:\u2063 ', '#위니드제주\u2063디자인:\u2063 ', '#사우스바운드디자인\u2063협력:\u2063 ', '#제주도시재생지원센터\u2063']"
"⁣⁣전기차⁣ 충전하며⁣ 즐기는⁣제주원도심⁣ 내몸냥⁣ 도보에코투어⁣⁣제주원도심을⁣ 즐기며⁣ 전기차를⁣ 충전하세요!⁣⁣제주원도심을⁣ 거닐어본⁣ 적이⁣ 있나요?⁣ ⁣원도심은⁣ 예로부터⁣ 제주의⁣ 중심이었습니다.⁣ ⁣⁣#관덕정,⁣ #칠성로,⁣ #동문로터리⁣ 를⁣ 잇는⁣ #원도심⁣ 은⁣그야말로⁣ 가장⁣ 제주스러운⁣ #리얼제주⁣ 라고⁣ 할⁣ 수⁣ 있습니다.⁣ ⁣이제⁣ 원도심을⁣ 즐기는⁣ #도보에코투어 소개합니다.⁣⁣#제주원도심⁣ #내몸냥⁣ #도보에코투어⁣#제주원도심도보에코투어⁣ #제주여행⁣ #제주원도심여행⁣⁣총괄⁣ 기획:⁣ #조이이브이⁣컨텐츠:⁣ #위니드제주⁣디자인:⁣ #사우스바운드디자인⁣협력:⁣ #제주도시재생지원센터⁣",2021-07-26,0,제주시 중앙로,"['#관덕정', '#칠성로', '#동문로터리\u2063 를\u2063 잇는\u2063 ', '#원도심\u2063 은\u2063그야말로\u2063 가장\u2063 제주스러운\u2063 ', '#리얼제주\u2063 라고\u2063 할\u2063 수\u2063 있습니다.\u2063 \u2063이제\u2063 원도심을\u2063 즐기는\u2063 ', '#도보에코투어 소개합니다.\u2063\u2063', '#제주원도심\u2063 ', '#내몸냥\u2063 ', '#도보에코투어\u2063', '#제주원도심도보에코투어\u2063 ', '#제주여행\u2063 ', '#제주원도심여행\u2063\u2063총괄\u2063 기획:\u2063 ', '#조이이브이\u2063컨텐츠:\u2063 ', '#위니드제주\u2063디자인:\u2063 ', '#사우스바운드디자인\u2063협력:\u2063 ', '#제주도시재생지원센터\u2063']"
"#전기차 #전기차충전 #충전기1년만에  전기차를 타고 다녀보니 1년만에 충전기사용이 이렇게 어려울줄 몰랐네요저녁9시30분에 목포항에서 출발해서 군산휴게소에서 급속으로 40분 충전을 하고마지막 휴게소인 안성휴게소에서 급속을 물렸는데 충전 속도가 잘 안나오네 싶더니충전 전류 이상으로 멈춤옆에 충전기는 다른 전기차가 사용중남은 주행거리로 집에서 충전해야지하고 집 주차장에 새벽2시30분 도착하니 충전소에 전기차가 가득45km남은 주행거리의 차를 가지고 아침9시에 충전하러가니 또 만땅6기 완속충전기 중 1기 고장순수전기차2대, PHEV 3대, 내연차 1대차 빼달라기 뭐해서 다른동 주차장에 충전기 찾아가보니 3대중 PHEV 2대, 순수전기차 1대 주차중또다른동 가서 1자리는 PHEV가, 남은 한자리는 고장 ㅜㅜ다시 우리동 충전소 와서 경비실에 연락해서 내연차 차주가 차를 빼줘서 충전 가능여주갔다가 청소하고 정리 후 집에 저녁9시경 도착했는데 다시 충전소에는 차가 가득 그중 절반은 충전기 연결도 안하고 있슴 ㅜㅜ헤메다가 옆단지 충전소에 가서 1자리 남은곳에서 충전 후 파주 갔다가 집에 와서 자고 오늘 회사에 전기차 반납아이오닉5 주문을 해야하나 고민중이었는데집에서 충전이 이렇게 스트레스 받으며 할것 같아서 포기함느낀점1. 충전소에 충전 안하고 자리 차지하는 전기차나 PHEV가 많음2. 충전 끝난 상태에서도 계속 주차하는 경우도 많음3. 고장난 충전기 많음4. 생각보다 수입차 PHEV가 급격히 늘은것 같음5. 전용 충전기 없으면 우리 아파트에 11기 완속충전기로는 전기차,PHEV를 감당하기 어려워서 충전 스트레스가 장난 아닐듯6. 7년전 첫 전기차 탈때보다 충전 환경이 나빠짐",2021-07-26,0,수지구 동천동,"['#전기차 ', '#전기차충전 ', '#충전기1년만에  전기차를 타고 다녀보니 1년만에 충전기사용이 이렇게 어려울줄 몰랐네요저녁9시30분에 목포항에서 출발해서 군산휴게소에서 급속으로 40분 충전을 하고마지막 휴게소인 안성휴게소에서 급속을 물렸는데 충전 속도가 잘 안나오네 싶더니충전 전류 이상으로 멈춤옆에 충전기는 다른 전기차가 사용중남은 주행거리로 집에서 충전해야지하고 집 주차장에 새벽2시30분 도착하니 충전소에 전기차가 가득45km남은 주행거리의 차를 가지고 아침9시에 충전하러가니 또 만땅6기 완속충전기 중 1기 고장순수전기차2대']"
"⁣⁣⁣전기차⁣ 충전하며⁣ 즐기는⁣제주원도심⁣ 내몸냥⁣ 도보에코투어⁣⁣제주⁣ 원도심을⁣ 거닐어⁣ 본적⁣ 있나요?⁣ ⁣⁣원도심은⁣ 제주항과⁣ 인접하여⁣ 예로부터⁣ 유동인구가⁣ 많고⁣제주⁣ 지역경제의⁣ 중심이였던⁣ 곳입니다.⁣⁣지금은⁣ 제주⁣ 곳곳에⁣ 다양한⁣ 관광명소가⁣ 있지만⁣#관덕정⁣ 과⁣ #칠성로⁣ 그리고⁣ #동문로타리⁣ 를⁣ 잇는⁣ 원도심은⁣ 그야말로⁣‘가장⁣ 제주스러운’곳이라⁣ 할⁣ 수⁣ 있죠!⁣그래서⁣ 제주도⁣ 1등⁣ 전기자동차⁣ 충전⁣ 인프라⁣ 플랫폼인⁣ #조이이브이⁣ 와⁣제주⁣ 청년⁣ 기업과⁣ 함께⁣ 제주에서⁣ 전기차를⁣ 사용하는⁣ 관광객을⁣ 대상으로⁣원도심을⁣ 천천히⁣ 거닐며⁣ 느낄⁣ 수⁣ 있는⁣ 콘텐츠를⁣ 기획했습니다.⁣ ⁣⁣시원하게⁣ 제주도를⁣ 드라이브하는것도⁣ 좋지만⁣ 원도심에서만큼은⁣여유있게⁣ 구석구석을⁣ 거닐며⁣ 살펴보시길⁣ 추천드려요~⁣⁣저희가⁣ 추천해드리는⁣ 코스와⁣ 함께⁣ 말이죠⁣그리고⁣ 그때,⁣ 자동차에게도⁣ 잠시⁣ 쉴⁣ 시간을⁣ 준다면⁣ 어떨까요?⁣그래서⁣ 준비한⁣ 제주시⁣ 원도심⁣ 내⁣ 전기차⁣ 충전소의⁣ 위치를⁣ 소개해⁣ 드립니다!⁣⁣원도심에는⁣ 총⁣ 9개의⁣ 충전소가⁣ 있고⁣그⁣ 중⁣ 조이이브이가⁣ 운영하는⁣ ‘급속충전소’는⁣ 가장⁣ 중심부인⁣ ‘하나은행⁣⁣제주금융센터’에,‘완속충전소’는⁣ 숙소로⁣ 많이⁣ 이용하시는⁣탑동의⁣ ‘알앤티호텔’,⁣ ‘호텔휘슬락’에⁣ 있습니다.⁣ ⁣아래⁣ 주간,야간⁣ 코스를⁣ 확인하세요.⁣⁣#제주원도심⁣ #내몸냥⁣ #도보에코투어⁣#제주원도심도보에코투어⁣ #제주여행⁣ #제주원도심여행⁣⁣총괄⁣ 기획:⁣ #조이이브이⁣컨텐츠:⁣ #위니드제주⁣디자인:⁣ #사우스바운드디자인⁣협력:⁣ #제주도시재생지원센터⁣⁣⁣",2021-07-26,0,,"['#관덕정\u2063 과\u2063 ', '#칠성로\u2063 그리고\u2063 ', '#동문로타리\u2063 를\u2063 잇는\u2063 원도심은\u2063 그야말로\u2063‘가장\u2063 제주스러운’곳이라\u2063 할\u2063 수\u2063 있죠!\u2063그래서\u2063 제주도\u2063 1등\u2063 전기자동차\u2063 충전\u2063 인프라\u2063 플랫폼인\u2063 ', '#조이이브이\u2063 와\u2063제주\u2063 청년\u2063 기업과\u2063 함께\u2063 제주에서\u2063 전기차를\u2063 사용하는\u2063 관광객을\u2063 대상으로\u2063원도심을\u2063 천천히\u2063 거닐며\u2063 느낄\u2063 수\u2063 있는\u2063 콘텐츠를\u2063 기획했습니다.\u2063 \u2063\u2063시원하게\u2063 제주도를\u2063 드라이브하는것도\u2063 좋지만\u2063 원도심에서만큼은\u2063여유있게\u2063 구석구석을\u2063 거닐며\u2063 살펴보시길\u2063 추천드려요~\u2063\u2063저희가\u2063 추천해드리는\u2063 코스와\u2063 함께\u2063 말이죠\u2063그리고\u2063 그때', '#제주원도심\u2063 ', '#내몸냥\u2063 ', '#도보에코투어\u2063', '#제주원도심도보에코투어\u2063 ', '#제주여행\u2063 ', '#제주원도심여행\u2063\u2063총괄\u2063 기획:\u2063 ', '#조이이브이\u2063컨텐츠:\u2063 ', '#위니드제주\u2063디자인:\u2063 ', '#사우스바운드디자인\u2063협력:\u2063 ', '#제주도시재생지원센터\u2063\u2063\u2063']"
"⁣⁣⁣전기차⁣ 충전하며⁣ 즐기는⁣제주원도심⁣ 내몸냥⁣ 도보에코투어⁣⁣제주⁣ 원도심을⁣ 거닐어⁣ 본적⁣ 있나요?⁣ ⁣⁣원도심은⁣ 제주항과⁣ 인접하여⁣ 예로부터⁣ 유동인구가⁣ 많고⁣제주⁣ 지역경제의⁣ 중심이였던⁣ 곳입니다.⁣⁣지금은⁣ 제주⁣ 곳곳에⁣ 다양한⁣ 관광명소가⁣ 있지만⁣#관덕정⁣ 과⁣ #칠성로⁣ 그리고⁣ #동문로타리⁣ 를⁣ 잇는⁣ 원도심은⁣ 그야말로⁣‘가장⁣ 제주스러운’곳이라⁣ 할⁣ 수⁣ 있죠!⁣그래서⁣ 제주도⁣ 1등⁣ 전기자동차⁣ 충전⁣ 인프라⁣ 플랫폼인⁣ #조이이브이⁣ 와⁣제주⁣ 청년⁣ 기업과⁣ 함께⁣ 제주에서⁣ 전기차를⁣ 사용하는⁣ 관광객을⁣ 대상으로⁣원도심을⁣ 천천히⁣ 거닐며⁣ 느낄⁣ 수⁣ 있는⁣ 콘텐츠를⁣ 기획했습니다.⁣ ⁣⁣시원하게⁣ 제주도를⁣ 드라이브하는것도⁣ 좋지만⁣ 원도심에서만큼은⁣여유있게⁣ 구석구석을⁣ 거닐며⁣ 살펴보시길⁣ 추천드려요~⁣⁣저희가⁣ 추천해드리는⁣ 코스와⁣ 함께⁣ 말이죠⁣그리고⁣ 그때,⁣ 자동차에게도⁣ 잠시⁣ 쉴⁣ 시간을⁣ 준다면⁣ 어떨까요?⁣그래서⁣ 준비한⁣ 제주시⁣ 원도심⁣ 내⁣ 전기차⁣ 충전소의⁣ 위치를⁣ 소개해⁣ 드립니다!⁣⁣원도심에는⁣ 총⁣ 9개의⁣ 충전소가⁣ 있고⁣그⁣ 중⁣ 조이이브이가⁣ 운영하는⁣ ‘급속충전소’는⁣ 가장⁣ 중심부인⁣ ‘하나은행⁣⁣제주금융센터’에,‘완속충전소’는⁣ 숙소로⁣ 많이⁣ 이용하시는⁣탑동의⁣ ‘알앤티호텔’,⁣ ‘호텔휘슬락’에⁣ 있습니다.⁣ ⁣아래⁣ 주간,야간⁣ 코스를⁣ 확인하세요.⁣⁣#제주원도심⁣ #내몸냥⁣ #도보에코투어⁣#제주원도심도보에코투어⁣ #제주여행⁣ #제주원도심여행⁣⁣총괄⁣ 기획:⁣ #조이이브이⁣컨텐츠:⁣ #위니드제주⁣디자인:⁣ #사우스바운드디자인⁣협력:⁣ #제주도시재생지원센터⁣⁣⁣",2021-07-26,0,,"['#관덕정\u2063 과\u2063 ', '#칠성로\u2063 그리고\u2063 ', '#동문로타리\u2063 를\u2063 잇는\u2063 원도심은\u2063 그야말로\u2063‘가장\u2063 제주스러운’곳이라\u2063 할\u2063 수\u2063 있죠!\u2063그래서\u2063 제주도\u2063 1등\u2063 전기자동차\u2063 충전\u2063 인프라\u2063 플랫폼인\u2063 ', '#조이이브이\u2063 와\u2063제주\u2063 청년\u2063 기업과\u2063 함께\u2063 제주에서\u2063 전기차를\u2063 사용하는\u2063 관광객을\u2063 대상으로\u2063원도심을\u2063 천천히\u2063 거닐며\u2063 느낄\u2063 수\u2063 있는\u2063 콘텐츠를\u2063 기획했습니다.\u2063 \u2063\u2063시원하게\u2063 제주도를\u2063 드라이브하는것도\u2063 좋지만\u2063 원도심에서만큼은\u2063여유있게\u2063 구석구석을\u2063 거닐며\u2063 살펴보시길\u2063 추천드려요~\u2063\u2063저희가\u2063 추천해드리는\u2063 코스와\u2063 함께\u2063 말이죠\u2063그리고\u2063 그때', '#제주원도심\u2063 ', '#내몸냥\u2063 ', '#도보에코투어\u2063', '#제주원도심도보에코투어\u2063 ', '#제주여행\u2063 ', '#제주원도심여행\u2063\u2063총괄\u2063 기획:\u2063 ', '#조이이브이\u2063컨텐츠:\u2063 ', '#위니드제주\u2063디자인:\u2063 ', '#사우스바운드디자인\u2063협력:\u2063 ', '#제주도시재생지원센터\u2063\u2063\u2063']"
#테슬라라이프여행다니기 너무 좋은차🚗떠날맛나는 하늘 😙테슬라도 바로오토하세요👊#테슬라 #테슬라모델3 #테슬라모델y #테슬라x #테슬라주식 #테슬라차박 #테슬라오너 #테슬라오너의길 #전기차 #전기차충전 #전기차충전소 #전기차렌트 #전기차보조금 #전기차그램,2021-07-26,0,,"['#테슬라라이프여행다니기 너무 좋은차🚗떠날맛나는 하늘 😙테슬라도 바로오토하세요👊', '#테슬라 ', '#테슬라모델3 ', '#테슬라모델y ', '#테슬라x ', '#테슬라주식 ', '#테슬라차박 ', '#테슬라오너 ', '#테슬라오너의길 ', '#전기차 ', '#전기차충전 ', '#전기차충전소 ', '#전기차렌트 ', '#전기차보조금 ', '#전기차그램']"
"#집으로가는길 #4시간걸림 #전기차라이프 #전기차충전 #날씨좋다☀️ #덥다더워💦 #견스타그램 #강아지태우고 #러프콜리 #고속도로위에서🚙 집으로""4시간 + 충전30분...",2021-07-26,0,고속도로,"['#집으로가는길 ', '#4시간걸림 ', '#전기차라이프 ', '#전기차충전 ', '#날씨좋다☀️ ', '#덥다더워💦 ', '#견스타그램 ', '#강아지태우고 ', '#러프콜리 ', '#고속도로위에서🚙 집으로""4시간 + 충전30분...']"
#제주 #한경면 #청수리 #청수리아파트 & #아파트먼트커피 #펜션 #카페 #핸드드립 #콜드브루 #커피 #로스팅 #커피스타그램 #맥주 #와인 #웰시코기 #전기차충전 #전기차,2021-07-26,0,아파트먼트커피,"['#제주 ', '#한경면 ', '#청수리 ', '#청수리아파트 & ', '#아파트먼트커피 ', '#펜션 ', '#카페 ', '#핸드드립 ', '#콜드브루 ', '#커피 ', '#로스팅 ', '#커피스타그램 ', '#맥주 ', '#와인 ', '#웰시코기 ', '#전기차충전 ', '#전기차']"
"잠깐, 지금 어디가 밀리더라? 🙉빠른 이동을 위해선, 교통정보 파악은 필수!#에너지플러스허브삼방 에서는 충전과 동시에교통정보부터, 날씨, 충전 현황까지 파악 가능!꼼꼼한 드라이버를 위해, 한발 더 꼼꼼하게오늘도 에너지플러스 허브에서 기다릴게요💚#energyplus당신의 삶에 에너지를 더합니다#전기차 #ev충전 #초급속충전#ENERGYPLUS #미래형주유소#GS칼텍스",2021-07-26,0,삼방 주유소,"['#에너지플러스허브삼방 에서는 충전과 동시에교통정보부터', '#energyplu', '#전기차 ', '#ev충전 ', '#초급속충전', '#ENERGYPLUS ', '#미래형주유소', '#GS칼텍스']"
#제주도여행#어머니칠순기념 #촌놈들비행기타는날#올레리조트풀빌라 제주도 여행을 다녀왔다가는것도 불안하고 망설여졌는데 다녀와서 코로나검사 음성결과통보 받고나니 맘이 편하네#조금지난여행후기식당을 갈수없어 음식은 다 픽업!!미리 #동문시장 에서 사온 각종 회 특히 #딱새우회 넘나 맛있었다#대우정 에서도 실내식사를 할수없어 픽업후 숙소에서..코로나때매 식사시간은 계속 밀렸지만맘편히 밤늦게까지 우리끼리 물놀이가 정말 신났다#전기차충전,2021-07-26,0,제주 올레리조트,"['#제주도여행', '#어머니칠순기념 ', '#촌놈들비행기타는날', '#올레리조트풀빌라 제주도 여행을 다녀왔다가는것도 불안하고 망설여졌는데 다녀와서 코로나검사 음성결과통보 받고나니 맘이 편하네', '#조금지난여행후기식당을 갈수없어 음식은 다 픽업!!미리 ', '#동문시장 에서 사온 각종 회 특히 ', '#딱새우회 넘나 맛있었다', '#대우정 에서도 실내식사를 할수없어 픽업후 숙소에서..코로나때매 식사시간은 계속 밀렸지만맘편히 밤늦게까지 우리끼리 물놀이가 정말 신났다', '#전기차충전']"
